metric_name,count,llm_action,target_field_key,suggested_field_key,suggested_aliases,suggested_required_any,name_cn,category,value_type,confidence,llm_reason,example_reports
已授权反腐教育培训的员工总数,1,add_alias_to_existing_core,anti_corruption_training_participants,,"[""已授权反腐教育培训的员工总数"", ""已接受反腐教育培训的员工总数""]","[""已授权反腐教育培训的员工总数""]",,,,0.95,该指标实质为反腐败培训覆盖的员工人数，与 anti_corruption_training_participants 字段语义完全一致；'已授权'在此处属冗余修饰（报告中实际指已完成培训的员工），属于非标准但可归一化的表述，应作为别名纳入现有字段，无需新增核心指标。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
员工已接收反腐培训百分比,1,new_core_candidate,,anti_corruption_training_coverage_rate,[],[],反腐败培训覆盖率,G,percentage,0.95,该指标衡量接受反腐败培训的员工占全体员工的比例，是评估企业反腐败治理有效性的重要量化指标；具备跨行业通用性（金融、制造、能源、通信等均需开展全员合规培训）；与现有 anti_corruption_training_participants、anti_corruption_training_hours 等形成完整培训效能三角（投入次数/时长、参与人数、覆盖比例）；当前 Core Schema 缺失覆盖率维度，导致无法评估培训广度；百分比单位明确，可量化、可比性强，符合 Core 指标高频、通用、ESG 相关性强的核心原则。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
业务合作伙伴接收反腐培训和稽核百分比,1,industry_schema_candidate,,,[],[],,,,0.88,该指标聚焦于‘业务合作伙伴’维度的反腐培训与稽核覆盖率，属于供应链ESG管理的延伸实践，具有显著的行业实施差异性（如汽车、电子等行业对供应商合规要求高，而部分服务业则较少披露）；Core ESG Schema中已有反腐败相关指标（anti_corruption_training_sessions等）均限定于内部人员，且‘稽核’（audit）属执行动作而非结果性指标，与现有定量指标逻辑不一致；该指标更适合作为行业ESG子模块（如‘供应链责任’或‘商业道德管理’）下的行业特色指标，不宜纳入跨行业通用Core。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
环境领域违法违事件,1,add_alias_to_existing_core,environmental_violation_cases,,"[""环境领域违法违事件""]","[""环境领域违法违事件""]",,,,0.95,该指标名称与 existing core field 'environmental_violation_cases' 的别名 '环境违规事件数量'、'环境行政处罚事件' 等语义高度一致；单位为'件'，符合该字段支持的计数单位（次、件、宗）；披露场景（环境保护章节）、数值格式（年份维度整数计数）及示例报告上下文完全匹配。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
接待投资者调研,1,keep_unknown,,,[],[],,,,0.95,接待投资者调研属于投资者关系管理活动，反映公司信息披露与资本市场沟通行为，不属于环境（E）、社会（S）或治理（G）维度的核心实质性议题；其本质是经营支持类活动指标，不具ESG实质性影响，亦无跨行业通用量化可比性，符合keep_unknown判定原则。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
在互动易平台投资者问题回复率,1,keep_unknown,,,[],[],,,,0.95,该指标‘在互动易平台投资者问题回复率’属于投资者关系管理（IR）范畴，聚焦于证券监管平台的响应效率，本质是公司治理过程中的沟通效能指标，但非ESG核心议题（E/S/G中G维度未涵盖投资者响应率这一具体操作性指标）；Core ESG Schema中无任何投资者关系响应、信息披露及时性、互动平台响应等类似字段，且规则明确指出‘投资者教育、客户满意度等若未在Schema中定义则 keep_unknown’；该指标具有强监管场景依赖性（仅限中国互动易平台）、非跨行业通用、不可比性强（受问题数量、复杂度、公司IR资源差异影响大），亦不属于经营财务指标，而是公司特色运营指标，故不适合纳入通用Core体系。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
管治机构成员接受反腐败政策和程序百分比,1,new_core_candidate,,anti_corruption_policy_awareness_rate,[],[],反腐败政策知晓或接受率,G,percentage,0.88,该指标衡量治理层对反腐败政策的实际认知与认同程度，是反腐败治理有效性的重要验证维度，区别于培训次数（anti_corruption_training_sessions）、参与人数（anti_corruption_training_participants）或时长（anti_corruption_training_hours）等过程性指标；具备跨行业通用性（金融、制造、能源、消费等行业ESG报告中均有类似披露），可量化（百分比），且直接关联G类核心治理实践——政策落地实效；现有Schema中无对应字段，aliases亦未覆盖‘知晓率’‘接受率’等结果导向表述，故应作为新Core候选。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
已接收反腐败培训的员工总数,1,add_alias_to_existing_core,anti_corruption_training_participants,,"[""已接收反腐败培训的员工总数""]","[""已接收反腐败培训的员工总数""]",,,,0.98,该指标名称与 anti_corruption_training_participants 的现有语义高度一致（'参与人数或人次'），单位为'人'，且示例中明确用于统计接受培训的员工数量，属于G类治理指标，符合Core ESG Schema定义，无需新增字段，仅需扩充别名。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
员工已接收反腐败培训百分比,1,new_core_candidate,,anti_corruption_training_coverage_rate,[],[],反腐败培训覆盖率,G,percentage,0.95,该指标衡量接受反腐败培训的员工占全体员工的比例，是评估企业反腐败治理有效性的重要量化指标；跨行业通用（金融、制造、能源、通信等均披露），可标准化计算（受训员工数/总员工数×100%），与现有 anti_corruption_training_participants、anti_corruption_training_hours 等形成完整培训效果评估链条；Core Schema 中已有 training_coverage_rate（员工培训覆盖率）和 social_insurance_coverage_rate 等同类覆盖率指标，逻辑一致、结构兼容，具备新增为 Core 指标的充分必要性。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
业务合作伙伴接收反腐败政策和程序百分比,1,new_core_candidate,,supplier_anti_corruption_policy_coverage_rate,[],[],业务合作伙伴反腐败政策接收覆盖率,G,percentage,0.88,该指标反映企业对供应链端的反腐败治理延伸，是反腐败治理体系（G类）的关键外延维度，具备跨行业通用性（如制造业、ICT、消费品等行业均披露），且与现有 anti_corruption_policy、supplier_esg_assessment 等字段逻辑连贯；其量化属性（百分比）、高频披露趋势（示例中连续三年100%）、ESG实质性高（TCFD/ISSB强调价值链责任），符合Core新增标准。不宜归入 industry_schema_candidate，因非特定行业技术指标；亦非已有字段别名（现有字段均聚焦内部机制或事件，未覆盖对外政策传导覆盖率）。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
环境领域违法违规事件,1,add_alias_to_existing_core,environmental_violation_cases,,"[""环境领域违法违规事件""]","[""环境领域违法违规事件""]",,,,0.98,该指标名称与 existing core field 'environmental_violation_cases' 的 aliases（如'环境违规事件数量'、'环境行政处罚事件'）语义高度一致；单位为'件'，完全匹配该字段已支持的计数单位（次/件/宗）；示例中数值为离散整数，符合 quantitative number 类型；且上下文明确归属'环境保护'主题，ESG 相关性与归类（E类）完全一致。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
董监高人员中30～50岁占比,1,industry_schema_candidate,,,[],[],,,,0.95,董监高人员中30～50岁占比属于公司治理结构的细分人口统计指标，虽与G类相关，但Core ESG Schema中已明确覆盖董事会/管理层性别、独立性、会议等通用治理维度，而董监高年龄比例属于高度细化、披露频次低、跨行业可比性弱的结构性指标；其价值更体现在特定行业（如金融、国企）治理成熟度评估或监管合规场景，不具备高频、普适、强ESG实质性特征，应归属行业定制化ESG指标体系而非通用Core。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
劳工违规事件数,1,new_core_candidate,,labor_violation_cases,[],[],劳工违规事件数量,S,number,0.93,劳工违规事件是社会维度（S）的核心合规风险指标，与 environmental_violation_cases（环境违规）、confirmed_corruption_cases（腐败事件）形成 E-S-G 合规事件三角，具备跨行业通用性、强ESG相关性、可量化（单位为次）、高频披露特征；当前Core Schema中S类缺乏劳动合规类负面事件指标，存在明显缺口。,004_002249_大洋电机_2024_大洋电机：大洋电机2024年度环境、社会及公司治理（ESG）报告
